delta,fps,pixel,device_type,cpu,memory,consumption,gpu,in_time,cumm_net_delay
28,15,480,Orin,20,72,6,30,True,38
28,15,480,Orin,14,72,6,30,True,38
30,15,480,Orin,21,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,13,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,21,72,6,30,True,40
33,15,480,Orin,16,72,6,30,True,43
29,15,480,Orin,19,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
30,15,480,Orin,20,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
33,15,480,Orin,18,72,6,30,True,43
28,15,480,Orin,17,72,6,30,True,38
28,15,480,Orin,20,72,6,30,True,38
29,15,480,Orin,13,72,6,30,True,39
29,15,480,Orin,21,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,21,72,6,30,True,39
29,15,480,Orin,19,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
30,15,480,Orin,14,72,6,30,True,40
29,15,480,Orin,21,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,14,72,6,30,True,39
29,15,480,Orin,14,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,22,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,14,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
32,15,480,Orin,24,72,6,30,True,42
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
33,15,480,Orin,18,72,6,30,True,43
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,14,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
30,15,480,Orin,14,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
29,15,480,Orin,16,72,6,30,True,39
30,15,480,Orin,21,72,6,30,True,40
29,15,480,Orin,22,72,6,30,True,39
33,15,480,Orin,20,72,6,30,True,43
30,15,480,Orin,19,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
29,15,480,Orin,16,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,20,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,17,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
33,15,480,Orin,21,72,6,30,True,43
29,15,480,Orin,19,72,6,30,True,39
29,15,480,Orin,17,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,20,72,6,30,True,39
31,15,480,Orin,21,72,6,30,True,41
29,15,480,Orin,18,72,6,30,True,39
29,15,480,Orin,14,72,6,30,True,39
30,15,480,Orin,16,72,6,30,True,40
29,15,480,Orin,19,72,6,30,True,39
29,15,480,Orin,18,72,6,30,True,39
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,17,72,6,30,True,40
29,15,480,Orin,18,72,6,30,True,39
30,15,480,Orin,25,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,14,72,6,30,True,40
31,15,480,Orin,18,72,6,30,True,41
32,15,480,Orin,19,72,6,30,True,42
29,15,480,Orin,19,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,19,72,6,30,True,40
29,15,480,Orin,22,72,6,30,True,39
30,15,480,Orin,22,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
29,15,480,Orin,16,72,6,30,True,39
30,15,480,Orin,15,72,6,30,True,40
29,15,480,Orin,18,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
35,15,480,Orin,16,72,6,30,True,45
30,15,480,Orin,21,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
31,15,480,Orin,21,72,6,30,True,41
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,22,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
29,15,480,Orin,15,72,6,30,True,39
30,15,480,Orin,22,72,6,30,True,40
31,15,480,Orin,20,72,6,30,True,41
29,15,480,Orin,19,72,6,30,True,39
29,15,480,Orin,14,72,6,30,True,39
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,21,72,6,30,True,40
29,15,480,Orin,16,72,6,30,True,39
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
34,15,480,Orin,16,72,6,30,True,44
29,15,480,Orin,17,72,6,30,True,39
30,15,480,Orin,13,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
29,15,480,Orin,20,72,6,30,True,39
30,15,480,Orin,12,72,6,30,True,40
30,15,480,Orin,17,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
32,15,480,Orin,16,72,6,30,True,42
33,15,480,Orin,18,72,6,30,True,43
33,15,480,Orin,16,72,6,30,True,43
33,15,480,Orin,17,72,6,30,True,43
32,15,480,Orin,14,72,6,30,True,42
33,15,480,Orin,20,72,6,30,True,43
38,15,480,Orin,17,72,6,30,True,48
33,15,480,Orin,17,72,6,30,True,43
32,15,480,Orin,16,72,6,30,True,42
33,15,480,Orin,23,72,6,30,True,43
32,15,480,Orin,13,72,6,30,True,42
33,15,480,Orin,16,72,6,30,True,43
33,15,480,Orin,17,72,6,30,True,43
32,15,480,Orin,15,72,6,30,True,42
34,15,480,Orin,20,72,6,30,True,44
32,15,480,Orin,19,72,6,30,True,42
33,15,480,Orin,18,72,6,30,True,43
33,15,480,Orin,18,72,6,30,True,43
37,15,480,Orin,19,72,6,30,True,47
33,15,480,Orin,15,72,6,30,True,43
32,15,480,Orin,14,72,6,30,True,42
29,15,480,Orin,19,72,6,30,True,39
33,15,480,Orin,20,72,6,30,True,43
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
29,15,480,Orin,15,72,6,30,True,39
30,15,480,Orin,13,72,6,30,True,40
32,15,480,Orin,20,72,6,30,True,42
33,15,480,Orin,20,72,6,30,True,43
29,15,480,Orin,20,72,6,30,True,39
30,15,480,Orin,22,72,6,30,True,40
33,15,480,Orin,19,72,6,30,True,43
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,14,72,6,30,True,40
31,15,480,Orin,18,72,6,30,True,41
30,15,480,Orin,20,72,6,30,True,40
35,15,480,Orin,21,72,6,30,True,45
30,15,480,Orin,15,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,13,72,6,30,True,40
30,15,480,Orin,21,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,13,72,6,30,True,40
30,15,480,Orin,17,72,6,30,True,40
30,15,480,Orin,17,72,6,30,True,40
30,15,480,Orin,23,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
34,15,480,Orin,23,72,6,30,True,44
30,15,480,Orin,17,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,17,72,6,30,True,40
30,15,480,Orin,19,72,6,30,True,40
31,15,480,Orin,18,72,6,30,True,41
30,15,480,Orin,15,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
31,15,480,Orin,18,72,6,30,True,41
30,15,480,Orin,16,72,6,30,True,40
31,15,480,Orin,16,72,6,30,True,41
31,15,480,Orin,16,72,6,30,True,41
30,15,480,Orin,22,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,14,72,6,30,True,40
34,15,480,Orin,21,72,6,30,True,44
30,15,480,Orin,19,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,14,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
34,15,480,Orin,18,72,6,30,True,44
29,15,480,Orin,23,72,6,30,True,39
29,15,480,Orin,16,72,6,30,True,39
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,19,72,6,30,True,40
30,15,480,Orin,13,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,14,72,6,30,True,40
29,15,480,Orin,19,72,6,30,True,39
30,15,480,Orin,19,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
34,15,480,Orin,19,72,6,30,True,44
30,15,480,Orin,15,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
31,15,480,Orin,22,72,6,30,True,41
30,15,480,Orin,14,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,20,72,6,30,True,40
30,15,480,Orin,18,72,6,30,True,40
30,15,480,Orin,10,72,6,30,True,40
30,15,480,Orin,12,72,6,30,True,40
30,15,480,Orin,16,72,6,30,True,40
30,15,480,Orin,12,72,6,30,True,40
30,15,480,Orin,21,72,6,30,True,40
30,20,480,Orin,45,72,7,40,True,40
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,18,72,6,40,True,40
31,20,480,Orin,23,72,6,40,True,41
28,20,480,Orin,18,72,6,40,True,38
30,20,480,Orin,22,72,6,40,True,40
30,20,480,Orin,19,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
29,20,480,Orin,25,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
29,20,480,Orin,19,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,18,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
28,20,480,Orin,20,72,6,40,True,38
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
31,20,480,Orin,28,72,6,40,True,41
29,20,480,Orin,45,72,7,40,True,39
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
29,20,480,Orin,18,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
29,20,480,Orin,19,72,6,40,True,39
30,20,480,Orin,25,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
28,20,480,Orin,21,72,6,40,True,38
31,20,480,Orin,24,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
29,20,480,Orin,25,72,6,40,True,39
30,20,480,Orin,28,72,6,40,True,40
30,20,480,Orin,26,72,6,40,True,40
29,20,480,Orin,19,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,18,72,6,40,True,40
31,20,480,Orin,25,72,6,40,True,41
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,18,72,6,40,True,39
30,20,480,Orin,27,72,6,40,True,40
30,20,480,Orin,20,72,6,40,True,40
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,26,72,6,40,True,40
30,20,480,Orin,18,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,23,72,6,40,True,40
35,20,480,Orin,26,72,6,40,True,45
28,20,480,Orin,17,72,6,40,True,38
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,26,72,6,40,True,40
30,20,480,Orin,29,72,6,40,True,40
29,20,480,Orin,25,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,16,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,34,72,6,40,True,39
30,20,480,Orin,40,72,6,40,True,40
30,20,480,Orin,27,72,6,40,True,40
29,20,480,Orin,30,72,6,40,True,39
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,18,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,18,72,6,40,True,39
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,19,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,23,72,6,40,True,40
29,20,480,Orin,21,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,26,72,6,40,True,40
29,20,480,Orin,28,72,6,40,True,39
29,20,480,Orin,18,72,6,40,True,39
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,22,72,6,40,True,41
30,20,480,Orin,19,72,6,40,True,40
31,20,480,Orin,18,72,6,40,True,41
32,20,480,Orin,28,72,6,40,True,42
31,20,480,Orin,23,72,6,40,True,41
29,20,480,Orin,23,72,6,40,True,39
31,20,480,Orin,24,72,6,40,True,41
30,20,480,Orin,27,72,6,40,True,40
30,20,480,Orin,24,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,19,72,6,40,True,40
30,20,480,Orin,22,72,6,40,True,40
30,20,480,Orin,19,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
32,20,480,Orin,24,72,6,40,True,42
33,20,480,Orin,27,72,6,40,True,43
31,20,480,Orin,19,72,6,40,True,41
32,20,480,Orin,23,72,6,40,True,42
31,20,480,Orin,19,72,6,40,True,41
30,20,480,Orin,22,72,6,40,True,40
35,20,480,Orin,24,72,6,40,True,45
30,20,480,Orin,29,72,6,40,True,40
29,20,480,Orin,24,72,6,40,True,39
30,20,480,Orin,26,72,6,40,True,40
30,20,480,Orin,18,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,26,72,6,40,True,40
30,20,480,Orin,18,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
34,20,480,Orin,23,72,6,40,True,44
29,20,480,Orin,22,72,6,40,True,39
29,20,480,Orin,18,72,6,40,True,39
30,20,480,Orin,26,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,18,72,6,40,True,39
29,20,480,Orin,25,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,20,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
29,20,480,Orin,23,72,6,40,True,39
29,20,480,Orin,21,72,6,40,True,39
31,20,480,Orin,26,72,6,40,True,41
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
29,20,480,Orin,25,72,6,40,True,39
30,20,480,Orin,23,72,6,40,True,40
31,20,480,Orin,21,72,6,40,True,41
29,20,480,Orin,19,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,20,72,6,40,True,41
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,29,72,6,40,True,40
32,20,480,Orin,25,72,6,40,True,42
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,26,72,6,40,True,40
30,20,480,Orin,36,72,6,40,True,40
31,20,480,Orin,34,72,6,40,True,41
29,20,480,Orin,21,72,6,40,True,39
29,20,480,Orin,25,72,6,40,True,39
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,24,72,6,40,True,40
29,20,480,Orin,18,72,6,40,True,39
30,20,480,Orin,25,72,6,40,True,40
29,20,480,Orin,22,72,6,40,True,39
30,20,480,Orin,18,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
31,20,480,Orin,20,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
31,20,480,Orin,21,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,20,72,6,40,True,40
31,20,480,Orin,24,72,6,40,True,41
31,20,480,Orin,20,72,6,40,True,41
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,18,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
32,20,480,Orin,22,72,6,40,True,42
31,20,480,Orin,21,72,6,40,True,41
31,20,480,Orin,25,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,24,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,18,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
29,20,480,Orin,21,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
31,20,480,Orin,20,72,6,40,True,41
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,27,72,6,40,True,40
31,20,480,Orin,22,72,6,40,True,41
31,20,480,Orin,25,72,6,40,True,41
30,20,480,Orin,24,72,6,40,True,40
31,20,480,Orin,25,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
29,20,480,Orin,19,72,6,40,True,39
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,18,72,6,40,True,41
31,20,480,Orin,27,72,6,40,True,41
30,20,480,Orin,30,72,6,40,True,40
31,20,480,Orin,23,72,6,40,True,41
31,20,480,Orin,25,72,6,40,True,41
30,20,480,Orin,25,72,6,40,True,40
31,20,480,Orin,26,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,28,72,6,40,True,40
31,20,480,Orin,25,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
32,20,480,Orin,25,72,6,40,True,42
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
29,20,480,Orin,21,72,6,40,True,39
31,20,480,Orin,26,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
31,20,480,Orin,25,72,6,40,True,41
31,20,480,Orin,26,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,27,72,6,40,True,40
31,20,480,Orin,28,72,6,40,True,41
31,20,480,Orin,26,72,6,40,True,41
31,20,480,Orin,18,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,18,72,6,40,True,41
30,20,480,Orin,19,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
31,20,480,Orin,20,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
32,20,480,Orin,26,72,6,40,True,42
30,20,480,Orin,19,72,6,40,True,40
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
31,20,480,Orin,18,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
30,20,480,Orin,22,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,31,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
32,20,480,Orin,27,72,6,40,True,42
31,20,480,Orin,18,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,18,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,20,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
31,20,480,Orin,31,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
29,20,480,Orin,23,72,6,40,True,39
30,20,480,Orin,20,72,6,40,True,40
31,20,480,Orin,18,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
31,20,480,Orin,23,72,6,40,True,41
31,20,480,Orin,23,72,6,40,True,41
31,20,480,Orin,24,72,6,40,True,41
31,20,480,Orin,25,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
31,20,480,Orin,23,72,6,40,True,41
30,20,480,Orin,23,72,6,40,True,40
30,20,480,Orin,20,72,6,40,True,40
31,20,480,Orin,25,72,6,40,True,41
33,20,480,Orin,20,72,6,40,True,43
32,20,480,Orin,24,72,6,40,True,42
31,20,480,Orin,21,72,6,40,True,41
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,25,72,6,40,True,40
30,20,480,Orin,21,72,6,40,True,40
32,20,480,Orin,24,72,6,40,True,42
31,20,480,Orin,19,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
31,20,480,Orin,21,72,6,40,True,41
30,20,480,Orin,21,72,6,40,True,40
32,20,480,Orin,25,72,6,40,True,42
30,20,480,Orin,28,72,6,40,True,40
31,20,480,Orin,20,72,6,40,True,41
31,20,480,Orin,28,72,6,40,True,41
30,20,480,Orin,16,72,6,40,True,40
30,20,480,Orin,20,72,6,40,True,40
29,20,480,Orin,16,72,6,40,True,39
30,20,480,Orin,18,72,6,40,True,40
31,20,480,Orin,26,72,6,40,True,41
30,20,480,Orin,18,72,6,40,True,40
30,25,480,Orin,51,72,7,65,True,40
33,25,480,Orin,23,72,6,65,True,43
31,25,480,Orin,25,72,6,65,True,41
29,25,480,Orin,25,72,6,65,True,39
30,25,480,Orin,27,72,6,65,True,40
34,25,480,Orin,25,72,6,65,True,44
29,25,480,Orin,26,72,6,65,True,39
29,25,480,Orin,25,72,6,65,True,39
28,25,480,Orin,30,72,6,65,True,38
34,25,480,Orin,20,72,6,65,True,44
32,25,480,Orin,23,72,6,65,True,42
28,25,480,Orin,21,72,6,65,True,38
30,25,480,Orin,26,72,6,65,True,40
28,25,480,Orin,25,72,6,65,True,38
31,25,480,Orin,25,72,6,65,True,41
28,25,480,Orin,25,72,6,65,True,38
31,25,480,Orin,28,72,6,65,True,41
32,25,480,Orin,27,72,6,65,True,42
28,25,480,Orin,25,72,6,65,True,38
32,25,480,Orin,21,72,6,65,True,42
30,25,480,Orin,28,72,6,65,True,40
28,25,480,Orin,22,72,6,65,True,38
32,25,480,Orin,28,72,6,65,True,42
30,25,480,Orin,28,72,6,65,True,40
29,25,480,Orin,25,72,6,65,True,39
34,25,480,Orin,29,72,6,65,True,44
33,25,480,Orin,25,72,6,65,True,43
32,25,480,Orin,23,72,6,65,True,42
29,25,480,Orin,31,72,6,65,True,39
29,25,480,Orin,21,72,6,65,True,39
29,25,480,Orin,25,72,6,65,True,39
31,25,480,Orin,28,72,6,65,True,41
32,25,480,Orin,25,72,6,65,True,42
30,25,480,Orin,28,72,6,65,True,40
33,25,480,Orin,27,72,6,65,True,43
28,25,480,Orin,31,72,6,65,True,38
30,25,480,Orin,26,72,6,65,True,40
28,25,480,Orin,25,72,6,65,True,38
33,25,480,Orin,25,72,6,65,True,43
32,25,480,Orin,25,72,6,65,True,42
28,25,480,Orin,23,72,6,65,True,38
30,25,480,Orin,27,72,6,65,True,40
30,25,480,Orin,25,72,6,65,True,40
32,25,480,Orin,24,72,6,65,True,42
28,25,480,Orin,30,72,6,65,True,38
30,25,480,Orin,26,72,6,65,True,40
28,25,480,Orin,23,72,6,65,True,38
33,25,480,Orin,23,72,6,65,True,43
32,25,480,Orin,25,72,6,65,True,42
35,25,480,Orin,32,72,6,65,True,45
34,25,480,Orin,23,72,6,65,True,44
28,25,480,Orin,32,72,6,65,True,38
31,25,480,Orin,28,72,6,65,True,41
30,25,480,Orin,25,72,6,65,True,40
30,25,480,Orin,25,72,6,65,True,40
32,25,480,Orin,23,72,6,65,True,42
29,25,480,Orin,24,72,6,65,True,39
30,25,480,Orin,24,72,6,65,True,40
29,25,480,Orin,22,72,6,65,True,39
32,25,480,Orin,21,72,6,65,True,42
32,25,480,Orin,28,72,6,65,True,42
29,25,480,Orin,24,72,6,65,True,39
30,25,480,Orin,31,72,6,65,True,40
28,25,480,Orin,22,72,6,65,True,38
32,25,480,Orin,28,72,6,65,True,42
31,25,480,Orin,33,72,6,65,True,41
28,25,480,Orin,20,72,6,65,True,38
34,25,480,Orin,25,72,6,65,True,44
33,25,480,Orin,27,72,6,65,True,43
29,25,480,Orin,27,72,6,65,True,39
30,25,480,Orin,29,72,6,65,True,40
29,25,480,Orin,23,72,6,65,True,39
33,25,480,Orin,29,72,6,65,True,43
30,25,480,Orin,23,72,6,65,True,40
28,25,480,Orin,25,72,6,65,True,38
32,25,480,Orin,23,72,6,65,True,42
33,25,480,Orin,35,72,6,65,True,43
28,25,480,Orin,26,72,6,65,True,38
31,25,480,Orin,25,72,6,65,True,41
28,25,480,Orin,25,72,6,65,True,38
33,25,480,Orin,25,72,6,65,True,43
33,25,480,Orin,34,72,6,65,True,43
28,25,480,Orin,27,72,6,65,True,38
29,25,480,Orin,25,72,6,65,True,39
33,25,480,Orin,26,72,6,65,True,43
32,25,480,Orin,28,72,6,65,True,42
28,25,480,Orin,11,72,6,65,True,38
30,25,480,Orin,25,72,6,65,True,40
